predicted,ground_truth
"SubString{String}[""barriers agents"", ""market barriers"", ""product performance"", ""other agents"", ""market behaviour"", ""market share"", ""new product"", ""particular product"", ""agents"", ""word-of-mouth communication"", ""market"", ""word-of-mouth referral"", ""network connections"", ""positive referral information"", ""product"", ""random network"", ""new agent"", ""positive word-of-mouth"", ""barriers"", ""other products"", ""satisfaction level"", ""agent"", ""network"", ""word-of-mouth"", ""system behaviour"", ""positive referral"", ""other networks"", ""positive referrals"", ""products"", ""new connections"", ""choice decision"", ""time"", ""performance"", ""satisfaction"", ""level"", ""communication"", ""="", ""system"", ""information"", ""referral"", ""referrals"", ""other"", ""connections"", ""behaviour"", ""decision"", ""networks"", ""number"", ""degree"", ""positive"", ""random"", ""social"", ""effect"", ""set"", ""new"", ""particular"", ""choice"", ""share"", ""work""]","[""purchasing behaviour"", ""defection behaviour"", ""psychological affinity"", ""switching behaviour"", ""social psychology"", ""market barrier"", ""cognitive model"", ""referral system"", ""word-of-mouth communication"", ""marketing system"", ""agent-based model"", ""consumer choice"", ""switching cost"", ""social network"", ""artificial social system""]"
"SubString{String}[""j j + i − j −"", ""learning ranking functions"", ""i = j"", ""learning algorithm"", ""= j +"", ""j + i −"", ""≤ j j +"", ""− j j +"", ""retrieval function scores"", ""best retrieval functions"", ""j non-relevant documents"", ""− i −"", ""i ="", ""− j −"", ""j ="", ""= j"", ""best accuracy scores"", ""learning method"", ""best base functions"", ""first j −"", ""j j +"", ""retrieval functions"", ""retrieval function"", ""relevant documents"", ""j documents"", ""ranking functions"", ""ranking function"", ""non-relevant documents"", ""retrieval methods"", ""learning problem"", ""algorithm"", ""map"", ""ranking y"", ""="", ""≤ i"", ""function h"", ""i −"", ""relevant document"", ""≤ j"", ""query x"", ""non-relevant document"", ""base functions"", ""best accuracy"", ""i +"", ""j +"", ""best base"", ""| +"", ""documents"", ""retrieval"", ""learning"", ""ranking"", ""performance"", ""method"", ""functions"", ""function"", ""≤"", ""scores"", ""−"", ""document"", ""i"", ""relevant"", ""h"", ""accuracy"", ""j"", ""model"", ""best"", ""query"", ""set"", ""non-relevant"", ""|"", ""methods"", ""problem"", ""+"", ""base"", ""rankings"", ""first"", ""y"", ""models""]","[""machine learning"", ""mean average precision"", ""optimal solution"", ""relaxation of map"", ""probability"", ""surrogate measure"", ""loss function"", ""supervised learning"", ""rank"", ""ranked retrieval system"", ""learning technique"", ""map relaxation"", ""information retrieval system"", ""machine learn for information retrieval"", ""support vector machine""]"
"SubString{String}[""grid service discovery"", ""other service discovery"", ""web service discovery"", ""a distributed web services discovery"", ""a new service"", ""service discovery"", ""distributed web services discovery"", ""service information"", ""query service"", ""a service"", ""web service"", ""proxy registry queries"", ""multiple proxy registries"", ""grid services"", ""such a registry"", ""proxy registry"", ""service"", ""grid information"", ""discovery services"", ""query multiple registries"", ""information services"", ""proxy registries"", ""a grid"", ""registry a"", ""a registry"", ""new registry"", ""multiple proxy"", ""web services"", ""a distributed architecture"", ""new services"", ""a proxy"", ""multiple registries"", ""a search"", ""distributed search"", ""a discovery"", ""proxy approach"", ""grid"", ""registry"", ""query multiple"", ""other nodes"", ""services"", ""other hash"", ""key multiple"", ""such queries"", ""a query"", ""proxy"", ""a hash"", ""search"", ""a distributed"", ""a key"", ""a node"", ""a new"", ""discovery"", ""a semantic"", ""overlay network"", ""semantic overlay"", ""registries"", ""information"", ""such"", ""multiple"", ""other"", ""architecture"", ""query"", ""nodes"", ""scalability"", ""hash"", ""a"", ""work"", ""distributed"", ""key"", ""overlay"", ""node"", ""new"", ""network"", ""semantic"", ""approach"", ""deployment"", ""queries""]","[""grid service discovery"", ""uddi"", ""bamboo dht code"", ""query"", ""longest available prefix"", ""autonomous control"", ""scalability issue"", ""soft state"", ""dht"", ""web service"", ""grid computing"", ""discovery"", ""distributed web-service discovery architecture"", ""dht based uddi registry hierarchy"", ""deployment issue"", ""case-insensitive search"", ""qos-based service discovery"", ""uddi registry"", ""md""]"
"SubString{String}[""feedback. original term feedback relevant term feedback"", ""relevance feedback term feedback"", ""user feedback terms"", ""user term feedback"", ""term relevance feedback"", ""presentation terms, term feedback"", ""feedback term presentation"", ""feedback terms such"", ""feedback terms"", ""term feedback"", ""feedback term"", ""relevant feedback documents"", ""user feedback"", ""user term feedback."", ""information retrieval, feedback"", ""terms, relevant terms"", ""query terms"", ""relevance feedback"", ""more relevant terms"", ""user term"", ""query term"", ""cluster feedback"", ""relevant terms"", ""term relevance"", ""feedback documents"", ""term relevant"", ""relevant term"", ""feedback document"", ""document feedback"", ""feedback terms,"", ""feedback terms."", ""feedback form"", ""query language model"", ""presentation terms"", ""other terms"", ""term presentation"", ""presentation term"", ""more terms"", ""terms such"", ""different terms"", ""feedback"", ""term feedback."", ""more term"", ""query model"", ""original query form"", ""terms"", ""cluster relevance"", ""relevant cluster"", ""term"", ""query language"", ""relevance model"", ""query terms,"", ""user feedback."", ""query topic"", ""such relevant terms,"", ""original query"", ""information retrieval"", ""retrieval model"", ""document language model"", ""cluster model"", ""relevant documents"", ""information retrieval, pages"", ""retrieval performance"", ""document relevance"", ""relevance feedback."", ""relevant document"", ""relevant terms,"", ""cluster number"", ""user"", ""query"", ""original retrieval"", ""relevant terms."", ""more relevant"", ""different retrieval"", ""language model"", ""information retrieval,"", ""relevance"", ""relevant"", ""retrieval"", ""more documents"", ""cluster"", ""presentation terms."", ""other terms,"", ""retrieval, pages"", ""different number"", ""information"", ""clarification form"", ""model"", ""other clusters"", ""different topic"", ""performance"", ""documents"", ""presentation"", ""language"", ""number"", ""top"", ""document"", ""terms,"", ""clarification"", ""pages"", ""="", ""retrieval,"", ""feedback."", ""topic"", ""other"", ""original"", ""terms."", ""hard"", ""clusters"", ""form"", ""more"", ""such"", ""different""]","[""information retrieval"", ""language modeling"", ""query expansion process"", ""query model"", ""interactive adhoc search"", ""retrieval performance"", ""probability"", ""presentation term"", ""query expansion"", ""term-based feedback"", ""kl-divergence"", ""interactive retrieval""]"
"SubString{String}[""model information retrieval"", ""original query model"", ""document + query"", ""robust query expansion"", ""query model"", ""query term"", ""single term expansion"", ""expansion term w."", ""relevance model"", ""single term concepts"", ""query expansion"", ""term query. models"", ""query language"", ""term dependence models"", ""language model"", ""query terms"", ""expansion term"", ""robust model"", ""term concepts"", ""latent concept expansion"", ""information retrieval"", ""query model."", ""document expansion"", ""original query"", ""expansion concepts"", ""term concept"", ""document retrieval"", ""relevance models"", ""document models"", ""concept expansion"", ""expansion terms"", ""single term"", ""information retrieval,"", ""robust expansion"", ""query"", ""term dependence"", ""model"", ""relevance model."", ""language models"", ""latent concepts"", ""clique set"", ""feature set"", ""term"", ""language model."", ""information"", ""single terms"", ""clique features"", ""dependence models"", ""relevance"", ""latent concept"", ""robust feature"", ""expansion"", ""document"", ""concepts"", ""retrieval"", ""original query."", ""language"", ""models"", ""set"", ""concept"", ""features"", ""terms"", ""+"", ""robust"", ""documents"", ""data"", ""number"", ""such"", ""single"", ""retrieval,"", ""therefore,"", ""cliques"", ""clique"", ""feature"", ""query."", ""model."", ""latent"", ""use"", ""dependence"", ""="", ""original""]","[""robust query expansion technique"", ""language modeling query expansion technique"", ""relevance feedback"", ""information retrieval"", ""language modeling approach"", ""web search"", ""query expansion"", ""mrf"", ""rocchio algorithm"", ""language modeling framework"", ""rm3"", ""document routing"", ""relevance distribution"", ""markov random field"", ""pseudo-relevance feedback"", ""ad-hoc retrieval"", ""mrf model""]"
"SubString{String}[""a compliant agent"", ""i.e. agent j"", ""agent behaviour"", ""agent i"", ""different agent"", ""agent action"", ""agent communication"", ""a dynamic semantics"", ""agent j"", ""compliant agent"", ""agent actions"", ""commitment state"", ""communication semantics"", ""action a ∈"", ""a semantic state"", ""agents i"", ""r ="", ""dynamic semantics"", ""commitment transition"", ""initial semantic state"", ""agent"", ""different semantic states"", ""a commitment"", ""a state transition"", ""active commitment"", ""r ∈"", ""s ∈"", ""a ="", ""= a"", ""agents other"", ""semantics"", ""= t"", ""semantic state"", ""state s"", ""other commitments"", ""commitments other"", ""j ∈"", ""active commitments"", ""r r"", ""χ ∈"", ""t ∈"", ""commitment"", ""state transition"", ""compliant behaviour"", ""different semantic"", ""i.e. behaviour"", ""semantic transition"", ""a state"", ""semantic states"", ""active state"", ""="", ""agents"", ""r a"", ""initial state"", ""t ι, a"", ""r |="", ""initial semantic"", ""commitments"", ""ι, s"", ""action a"", ""∈"", ""a transition"", ""a set"", ""different such"", ""i.e. expectations"", ""behaviour"", ""certain actions"", ""a certain"", ""such expectations"", ""state"", ""a dialogue"", ""a notion"", ""ι, a"", ""i"", ""r"", ""semantic"", ""s"", ""framework"", ""time t"", ""different"", ""action"", ""communication"", ""transition"", ""set"", ""states"", ""expectations"", ""j"", ""compliant"", ""actions"", ""a"", ""other"", ""i.e."", ""active"", ""certain"", ""χ"", ""j."", ""t"", ""|="", ""dialogue"", ""initial"", ""such"", ""definition"", ""dynamic"", ""notion"", ""ι,"", ""time"", ""true""]","[""agent communication language"", ""dynamic semantics"", ""state transition system"", ""social reasoning"", ""commitment-based semantics"", ""reputation-based adaptation"", ""mutuality of expectation"", ""expectation mutuality"", ""recovery mechanism"", ""non-redundancy"", ""social reason""]"
"SubString{String}[""a conditional commitment strategy profile f"", ""conditional commitment profile g such"", ""a conditional commitment profile f"", ""such mixed conditional commitments"", ""conditional commitment profile f"", ""a conditional commitment f"", ""a conditional commitment profile"", ""a strategy profile a player"", ""mixed conditional commitments"", ""inductive commitment profile such"", ""strategy profile f ="", ""conditional commitment profile"", ""conditional commitments, however, players"", ""a conditional commitment"", ""commitments a player"", ""a mixed strategy profile"", ""conditional commitments"", ""commitments conditional"", ""such a commitment"", ""conditional commitment"", ""commitment conditional"", ""a commitment profile"", ""conditional commitments, however, a"", ""such commitments"", ""conditional commitments, such"", ""mixed strategy profile"", ""conditional extortion f"", ""mixed commitments"", ""conditional strategy"", ""a strategic game"", ""a strategy profile"", ""a mixed strategy"", ""mixed conditional commitments."", ""a conditional extortion"", ""commitment profile"", ""mixed commitment"", ""other commitment"", ""inductive commitments"", ""a commitment"", ""inductive commitment"", ""mixed conditional"", ""situations a player"", ""strategic game"", ""strategy profile"", ""row player"", ""mixed strategy"", ""conditional extortion"", ""other strategy"", ""other players"", ""commitments"", ""conditional commitments,"", ""f ="", ""= f"", ""a conditional"", ""backward induction f"", ""a game"", ""a strategy"", ""conditional commitments."", ""g ="", ""game theory"", ""conditional extortions"", ""commitment"", ""backward induction g"", ""formal game"", ""such extortion"", ""mixed inductive commitments."", ""inductive mixed commitments."", ""a backward induction"", ""a player"", ""inductive commitments, however,"", ""such a"", ""m ="", ""a backward inductive"", ""conditional"", ""extortion g"", ""a profile"", ""a strategic"", ""a mixed"", ""game"", ""strategic games"", ""strategy"", ""players"", ""a payoff"", ""order m"", ""let f"", ""commitments, however,"", ""="", ""backward induction"", ""inductive extortion"", ""player"", ""such"", ""a theory"", ""row"", ""a formal"", ""action a"", ""inductive commitments."", ""f"", ""profile"", ""strategic"", ""mixed"", ""order"", ""other"", ""extortion"", ""payoff"", ""g"", ""commitments,"", ""however,"", ""induction"", ""case"", ""backward"", ""a"", ""games"", ""situations"", ""theory"", ""commitments."", ""actions"", ""threats"", ""formal"", ""extortions"", ""m"", ""action""]","[""commitment"", ""credibility"", ""game theory"", ""decision making"", ""strategic position"", ""freedom of action"", ""distributed computing"", ""extortion"", ""stackleberg setting"", ""induction hypothesis"", ""pareto efficiency"", ""action freedom"", ""multiagent system"", ""electronic market"", ""optimal conditional commitment"", ""sequential commitment type"", ""pareto efficient conditional extortion""]"
"SubString{String}[""content management system"", ""content manager"", ""continuous media content"", ""content management"", ""content system"", ""such content"", ""content such"", ""media content"", ""continuous content"", ""store content"", ""reference content"", ""content"", ""policy manager functions"", ""storage policy"", ""policy manager implementation"", ""policy manager"", ""storage manager"", ""policy management"", ""network storage devices"", ""policy functions"", ""storage policies"", ""policy store"", ""policy references"", ""policy reference"", ""local policy"", ""network storage"", ""remote storage"", ""storage devices"", ""policy"", ""storage"", ""continuous media time"", ""management layers"", ""local system"", ""manager"", ""continuous media"", ""systems such"", ""reference information"", ""local data"", ""management"", ""remote systems"", ""system"", ""remote devices"", ""such"", ""policies"", ""media"", ""architecture"", ""information"", ""data"", ""network"", ""application"", ""continuous"", ""functions"", ""store"", ""user"", ""references"", ""systems"", ""time"", ""layers"", ""remote"", ""set"", ""implementation"", ""reference"", ""local"", ""work"", ""devices"", ""function""]","[""spectrum content management system"", ""application program interface"", ""content distribution network"", ""uniform resource locator"", ""policy manager"", ""network enabled dvr"", ""continuous media storage"", ""home-networking scenario"", ""high-performance database system"", ""carrier-grade spectrum manager"", ""distribute content management""]"
"SubString{String}[""= · · · ="", ""optimal uniform bidding strategy"", ""a uniform bidding strategy"", ""budget optimization problem"", ""uniform bidding strategy"", ""u ="", ""a uniform bid"", ""bidding optimization problem"", ""uniform bidding strategies"", ""r ="", ""q ="", ""a uniform strategy"", ""i ="", ""traffic ="", ""query q ∈"", ""keyword bid"", ""a bid b"", ""such a bid"", ""uniform bid"", ""such uniform strategies"", ""a bid distribution"", ""bids b ∈"", ""≤ u ≤"", ""a query auction"", ""bid optimization"", ""budget optimization"", ""a query landscape"", ""strategy bids"", ""a user query"", ""uniform strategy"", ""bidding strategy"", ""keyword bids"", ""="", ""possible bid"", ""possible budget"", ""keyword bidding"", ""bid b"", ""keyword set"", ""bid such"", ""cost r ·"", ""a keyword i"", ""advertiser bids"", ""uniform bidding"", ""optimization problem"", ""most r ·"", ""u clicks"", ""bid a"", ""a bid"", ""bid distribution"", ""a budget"", ""cost clicks"", ""clicks cost"", ""bids u"", ""bid different"", ""query x"", ""optimal strategy"", ""a different set"", ""uniform strategies"", ""· u ·"", ""query q"", ""r clicks"", ""user query"", ""most search"", ""query curve"", ""optimal bids"", ""possible clicks"", ""possible bids"", ""a query"", ""query traffic"", ""a strategy"", ""search results"", ""bids b"", ""graph clicks"", ""user clicks"", ""u ≤"", ""search advertisers"", ""a keyword"", ""keyword i"", ""search queries"", ""distribution bids"", ""different user queries"", ""different bids"", ""a search"", ""a uniform"", ""keywords results"", ""possible keywords"", ""bid"", ""bidding a"", ""budget"", ""different bidding"", ""r ≤"", ""r ∈"", ""such strategies"", ""set a"", ""a set"", ""u ·"", ""q ≤"", ""q ∈"", ""b ∈"", ""a cost"", ""optimal algorithm"", ""different keywords"", ""+ such"", ""possible auction"", ""e −"", ""query"", ""a ∈"", ""strategy"", ""i ∈"", ""e +"", ""q such"", ""traffic r"", ""r traffic"", ""queries q"", ""such queries"", ""problem"", ""keyword"", ""clicks"", ""user queries"", ""bids"", ""landscape points"", ""a landscape"", ""a graph"", ""search"", ""uniform"", ""a user"", ""bidding"", ""advertiser"", ""set"", ""a distribution"", ""a different"", ""u"", ""strategies"", ""cost"", ""optimization"", ""keywords"", ""−"", ""lemma"", ""most"", ""≤"", ""∈"", ""+"", ""r"", ""optimal"", ""results"", ""possible"", ""x"", ""algorithm"", ""auction"", ""q"", ""b"", ""such"", ""landscape"", ""advertisers"", ""graph"", ""queries"", ""user"", ""curve"", ""auctions"", ""·"", ""section"", ""e"", ""points"", ""a"", ""distribution"", ""i"", ""traffic"", ""different""]","[""budget optimization"", ""internet"", ""advertiser"", ""game theory"", ""intriguing heuristic"", ""keyword"", ""uniform bidding strategy"", ""lp"", ""generalized second price"", ""optimization"", ""auction"", ""bid"", ""search-based advertising auction"", ""vickrey clark grove"", ""sponsor search""]"
"SubString{String}[""position player i"", ""j = m let"", ""such a position auction"", ""a position auction such"", ""position j ∈"", ""i ="", ""a position auction"", ""j ="", ""player i such"", ""player i ∈"", ""a position payment"", ""b ="", ""= b"", ""m ="", ""position auctions"", ""= a"", ""n ="", ""k ="", ""position auction"", ""position j"", ""following position"", ""position payment"", ""position m"", ""player i"", ""="", ""a position"", ""such a mediator"", ""player payment"", ""game player"", ""a mediator m"", ""position"", ""other player"", ""a player"", ""player n"", ""a valid mediator"", ""mediator bids"", ""such mediator"", ""mediator m"", ""player"", ""a mediator"", ""mediator m."", ""other players bid"", ""i bids"", ""j > n"", ""b ≥ b"", ""i ∈"", ""bid profile such"", ""a b m"", ""j ∈"", ""bids such"", ""n ≥ m"", ""a b a"", ""such mediators"", ""mediator"", ""m let"", ""let m"", ""following bids"", ""i a"", ""bids b"", ""n > m."", ""a priority rule"", ""a bid profile"", ""other players"", ""b ∈"", ""players n"", ""bids rule"", ""following theorem"", ""valid mediators"", ""such a"", ""payment function"", ""m −"", ""a payment"", ""a game"", ""profile b"", ""n −"", ""outcome function"", ""i"", ""k −"", ""a function"", ""k >"", ""n ≥"", ""a bid"", ""k ≥"", ""priority rule"", ""bid profile"", ""auctions"", ""let"", ""players"", ""a priority"", ""a valid"", ""auction"", ""j"", ""bids"", ""mediators"", ""such"", ""∈"", ""following"", ""payment"", ""game"", ""order"", ""b"", ""theorem"", ""−"", ""m"", "">"", ""function"", ""≥"", ""bid"", ""rule"", ""outcome"", ""other"", ""a"", ""priority"", ""valid"", ""k"", ""profile"", ""types""]","[""auction"", ""mediator"", ""ex post equilibrium"", ""agent"", ""electronic commerce"", ""vcg outcome function"", ""equilibrium"", ""position auction"", ""richer class of position auction"", ""next-price position auction"", ""multi-agent system"", ""t-strategy"", ""self-price position auction""]"
"SubString{String}[""relevance feedback image retrieval"", ""image retrieval problem"", ""relevance feedback image"", ""active learning algorithm"", ""image retrieval"", ""= m"", ""optimal experimental design"", ""color image"", ""· · ·"", ""="", ""active learning"", ""informative data points"", ""image"", ""experimental design"", ""top images"", ""x +"", ""learning algorithm"", ""informative images"", ""x −"", ""data matrix"", ""relevance feedback"", ""data points"", ""a matrix"", ""retrieval performance"", ""user feedback"", ""− m"", ""m matrix"", ""informative data"", ""images"", ""a function"", ""error matrix"", ""feedback images."", ""a m"", ""active"", ""top images."", ""kernel function"", ""m m"", ""informative images."", ""design"", ""retrieval"", ""x"", ""learning"", ""+"", ""algorithm"", ""relevance"", ""data"", ""experimental"", ""−"", ""matrix"", ""problem"", ""user"", ""feedback"", ""points"", ""a"", ""function"", ""optimal"", ""let"", ""top"", ""images."", ""m"", ""color"", ""performance"", ""informative"", ""kernel"", ""error"", ""precision""]","[""relevance feedback"", ""image representation"", ""contentbased image retrieval"", ""active learning"", ""optimal experimental design"", ""precision rate"", ""intrinsic geometrical structure"", ""patten recognition"", ""image retrieval"", ""least square regression model"", ""top returned image"", ""labelling"", ""active learn""]"
"SubString{String}[""simple swarm worm"", ""a swarm worm"", ""swarm worm"", ""swarm a simple password"", ""a swarm worm, address"", ""such swarm worm,"", ""a simple worm"", ""a new random address •"", ""a worm instance"", ""swarm worms"", ""a swarm worm,"", ""swarm new"", ""swarm behavior"", ""worm instance"", ""a swarm"", ""a worm"", ""swarm worm,"", ""worm messages"", ""computer worm"", ""a new host"", ""swarm"", ""worm"", ""a host target"", ""local network •"", ""a simple local"", ""such a model"", ""such worms"", ""target host"", ""passwords •"", ""other worms"", ""a simple password"", ""a new instance"", ""new worms"", ""simple local"", ""a host"", ""such a"", ""a simple instance"", ""address •"", ""local addresses"", ""passwords messages"", ""a set time"", ""a local"", ""generic worms"", ""new behaviors"", ""other instance"", ""address list"", ""a new"", ""host"", ""password list"", ""such"", ""a simple"", ""a random"", ""passwords"", ""a password"", ""a list"", ""local"", ""generic model"", ""early propagation"", ""a network"", ""a model"", ""worms"", ""other"", ""a set"", ""a worm,"", ""a scan"", ""new"", ""•"", ""address"", ""target"", ""simple"", ""random"", ""password"", ""time"", ""infection"", ""behavior"", ""list"", ""work"", ""addresses"", ""section"", ""neighbors"", ""actions"", ""generic"", ""propagation"", ""behaviors"", ""network"", ""model"", ""instance"", ""early"", ""a"", ""messages"", ""set"", ""worm,"", ""scan"", ""computer""]","[""malware"", ""swarm worm"", ""emergent intelligence"", ""slammer worm"", ""zachik"", ""prng method"", ""distributed intelligence"", ""intrusion detection"", ""emergent behavior"", ""swarm intelligence"", ""local communication mechanism"", ""pre-generated target list"", ""countermeasure system"", ""internet worm""]"
"SubString{String}[""single agent learning"", ""mas consistent update mechanism"", ""agents examples"", ""a consistent learning hypothesis"", ""single agent update"", ""other agent"", ""incremental learning mechanism"", ""other agents"", ""learning examples"", ""a single agent"", ""a learning mechanism"", ""a learning set"", ""new agents"", ""agent concept"", ""agent ri"", ""agents ri"", ""agent system"", ""single agent"", ""learning mechanism"", ""single agents"", ""a new example"", ""a new hypothesis"", ""concept learning"", ""incremental learning"", ""learning boolean"", ""information set"", ""new information"", ""mas consistent"", ""agent"", ""∧ h ∧"", ""learning time"", ""a learning"", ""h ∧ a"", ""agents"", ""information k"", ""new example"", ""h ="", ""update mechanism"", ""new hypothesis"", ""terms h"", ""other boolean"", ""other agents."", ""k ="", ""examples"", ""consistency mechanism"", ""mas"", ""learning"", ""a hypothesis"", ""consistent update"", ""a set"", ""a new"", ""multi-agent concept"", ""consistent concept"", ""∪ k"", ""information"", ""a part"", ""other"", ""example"", ""a boolean"", ""number"", ""multi-agent system"", ""a consistency"", ""a multi-agent"", ""a consistent"", ""mechanism"", ""a single"", ""="", ""hypothesis"", ""h"", ""update"", ""set"", ""new"", ""terms"", ""concept"", ""k"", ""ri"", ""accuracy"", ""part"", ""incremental"", ""boolean"", ""agents."", ""consistency"", ""∧"", ""multi-agent"", ""consistent"", ""∪"", ""time"", ""instance"", ""figure"", ""system"", ""a""]","[""collaborative concept learning"", ""learning process"", ""knowledge"", ""incremental learning"", ""agent"", ""update mechanism"", ""synchronization"", ""multi-agent learning"", ""mas-consistency"", ""multi-agent learn""]"
"SubString{String}[""a single-crossing social-value function"", ""optimal social value"", ""a social-choice function"", ""multilinear single-crossing social-value function"", ""optimal function"", ""a social-value function"", ""social value function"", ""optimal mechanism"", ""optimal social"", ""optimal mechanisms"", ""a social planner"", ""a function"", ""optimal social-choice"", ""optimal auctions"", ""−→ θ ="", ""optimal strategies"", ""optimal allocation"", ""optimal alternative"", ""a mechanism"", ""social-choice function"", ""optimal result"", ""player i such"", ""social-value function"", ""social value functions"", ""optimal results"", ""i ="", ""a social"", ""multilinear function"", ""k ="", ""θi ="", ""a player"", ""type θi ∈"", ""action i"", ""a social-choice"", ""other players"", ""multilinear social-value functions"", ""optimal"", ""a social-value"", ""social value"", ""strategies a"", ""a general"", ""player i"", ""such a"", ""example, a"", ""social planner"", ""a result"", ""a single-crossing"", ""a multilinear"", ""−→ θ ∈"", ""a threshold"", ""function"", ""a k"", ""other player"", ""example a"", ""="", ""a probability"", ""a dominant-strategy"", ""players\"" strategies"", ""type θi"", ""single-crossing social-choice"", ""multilinear social-choice"", ""such strategies"", ""social-choice functions"", ""mechanism"", ""multilinear social-value"", ""social-value functions"", ""players"", ""threshold strategies"", ""players\"" types"", ""social"", ""k −"", ""action"", ""k actions"", ""general results"", ""k allocation"", ""multilinear single-crossing"", ""mechanisms"", ""multilinear functions"", ""−→ θ"", ""a"", ""k education"", ""θi ∈"", ""player"", ""type"", ""social-choice"", ""auctions"", ""players\"""", ""i"", ""social-value"", ""strategies"", ""general"", ""−"", ""actions"", ""such"", ""example,"", ""allocation"", ""other"", ""θ"", ""alternative"", ""value"", ""result"", ""single-crossing"", ""multilinear"", ""∈"", ""threshold"", ""functions"", ""education"", ""k"", ""definition"", ""results"", ""θi"", ""example"", ""−→"", ""planner"", ""probability"", ""types"", ""dominant-strategy"", ""respect""]","[""bounded action space"", ""implementation"", ""decision function"", ""multilinear function"", ""optimal mechanism"", ""probability of success"", ""success probability"", ""dominant strategy"", ""social-choice function"", ""single-crossing condition"", ""action-bounded mechanism"", ""mechansm design"", ""single-cross condition"", ""communication complexity""]"
"SubString{String}[""trader t = t"", ""other traders t = t"", ""trader t ="", ""other traders t ="", ""trader t ∈"", ""other traders t ∈"", ""single trader t"", ""traders t ="", ""t = t"", ""traders t ∈"", ""trader t"", ""other traders t"", ""other agent t ∈"", ""traders set prices"", ""sellers i ∈"", ""trader profit"", ""traders t"", ""profit seller i"", ""trader profits"", ""other trader"", ""single trader"", ""different buyers j."", ""trade t"", ""sellers trade"", ""agents i ∈"", ""x x x x"", ""optimal trade x"", ""agents t"", ""equilibrium prices"", ""t ="", ""buyers i"", ""value x ∈"", ""different traders"", ""t ∈"", ""agent i ∈"", ""general traders"", ""trader"", ""different buyers"", ""value different goods"", ""equilibrium bid"", ""different sellers"", ""profits traders"", ""seller i"", ""buyer i"", ""agent t"", ""other traders"", ""= pi +"", ""general equilibrium"", ""t such"", ""profit buyer"", ""optimal dual solution"", ""equilibrium profits"", ""other sellers"", ""different seller"", ""different buyer"", ""agents value"", ""agents i"", ""optimal trade"", ""different prices"", ""i ="", ""trade x"", ""profit i"", ""model prices"", ""other buyer"", ""bid price"", ""same trade"", ""+ pi +"", ""i ∈"", ""different agents"", ""value pi"", ""ask prices"", ""set prices"", ""prices set"", ""different bid"", ""pi ="", ""profit pi"", ""good model"", ""traders"", ""t"", ""agent i"", ""different market"", ""same price"", ""optimal dual"", ""ask price"", ""buyers"", ""sellers"", ""dual solution"", ""network model"", ""single bid"", ""x ∈"", ""equilibrium"", ""profits pi"", ""single good"", ""− x"", ""same pi"", ""optimal solution"", ""x x"", ""single market"", ""pi +"", ""+ pi"", ""seller"", ""buyer"", ""trade"", ""same ask"", ""markets such"", ""prices"", ""value"", ""i"", ""agents"", ""price"", ""="", ""profit"", ""bid"", ""dual"", ""good"", ""different"", ""∈"", ""model"", ""market"", ""pi"", ""general"", ""−"", ""optimal"", ""network"", ""profits"", ""x"", ""agent"", ""solution"", ""game"", ""other"", ""same"", ""markets"", ""ask"", ""set"", ""such"", ""single"", ""j."", ""+"", ""goods""]","[""algorithmic game theory"", ""market"", ""initial endowment of money"", ""bid price"", ""perfect competition"", ""benefit"", ""economics and finance"", ""complementary slackness"", ""monopoly"", ""trading network"", ""interaction of buyer and seller"", ""buyer and seller interaction"", ""money initial endowment"", ""maximum and minimum amount"", ""strategic behavior of trader"", ""trader strategic behavior"", ""trade network""]"
